stkcd,year,ind,grev,lev,roa,roegrate,peratio,soe,saction,lnassets,loss,ndts,complex
200726,2009,NA,NA,NA,NA,NA,NA,0,1,22.56430217093357,1,NA,0.21950650760657633
200726,2010,NA,NA,NA,NA,NA,NA,0,1,22.671442453194857,1,NA,0.23113852956364392
200726,2011,NA,NA,NA,NA,NA,NA,0,0,22.771201920403815,1,NA,0.2410044882191201
200726,2012,NA,NA,NA,NA,NA,NA,0,1,22.8216860248766,1,NA,0.23455911747862843
200726,2013,NA,NA,NA,NA,NA,NA,0,6,22.852918979813342,1,NA,0.2289012511948954
200726,2014,NA,NA,NA,NA,NA,NA,0,4,22.878240478748957,1,NA,0.22770233663120432
200726,2015,NA,NA,NA,NA,NA,NA,0,1,22.93056950461272,1,NA,0.2207429742760564
200726,2016,NA,NA,NA,NA,NA,NA,0,4,22.96473090712696,1,NA,0.22428053683628413
200761,2002,NA,NA,NA,NA,NA,NA,1,3,22.63081525918274,1,NA,0.1159523368847438
200761,2003,NA,NA,NA,NA,NA,NA,1,3,22.685983841565452,1,NA,0.137837513275812
200761,2004,NA,NA,NA,NA,NA,NA,1,4,22.785788551401165,1,NA,0.23477258361414363
200761,2005,NA,NA,NA,NA,NA,NA,1,2,22.76123310892078,1,NA,0.13085363258794522
200761,2006,NA,NA,NA,NA,NA,NA,1,1,24.015823034602047,1,NA,0.1974961929424366
200761,2007,NA,NA,NA,NA,NA,NA,1,1,24.102772977910636,1,NA,0.18470906148485297
200761,2008,NA,NA,NA,NA,NA,NA,1,0,24.211323655857367,1,NA,0.2556984176266589
200761,2009,NA,NA,NA,NA,NA,NA,1,1,24.273506203973422,0,NA,0.24852581485969533
200761,2010,NA,NA,NA,NA,NA,NA,1,1,24.303215690121615,1,NA,0.2966808174252425
200761,2011,NA,NA,NA,NA,NA,NA,1,0,24.438285423098517,1,NA,0.32265441242998466
200761,2012,NA,NA,NA,NA,NA,NA,1,1,24.369404103436395,1,NA,0.262972904005314
200761,2013,NA,NA,NA,NA,NA,NA,1,6,24.48563520658677,1,NA,0.2778567432421924
200761,2014,NA,NA,NA,NA,NA,NA,1,4,24.618561782500873,1,NA,0.23380190909906357
200761,2015,NA,NA,NA,NA,NA,NA,1,1,24.517892707125057,0,NA,0.20445306072390745
200761,2016,NA,NA,NA,NA,NA,NA,1,4,24.715129265940813,1,NA,0.19215036098952243
200771,2002,C34,0.127498,0.334083,0.052977,NA,NA,1,3,20.345630279601448,1,0.020266242412921347,0.4554083392533116
200771,2003,C34,0.349383,0.496793,0.051567,NA,NA,1,3,20.745394558746696,1,0.01283294258872498,0.33703305313755316
200771,2004,C34,1.222654,0.617668,0.128843,NA,NA,1,4,21.28545019014903,1,0.012396315173568687,0.323166462770774
200771,2005,C34,0.975583,0.562289,0.19584,NA,NA,1,2,21.44802078568763,1,0.012986093367602662,0.4370034007486248
200771,2006,C34,0.227231,0.479915,0.206651,NA,NA,1,1,21.658842232317905,1,0.014581274270291168,0.48420872494515826
200771,2007,C34,0.204641,0.523035,0.154743,NA,NA,1,1,21.995765956644867,1,0.013115581944637229,0.5063721027529529
200771,2008,C34,0.162221,0.516852,0.172778,NA,NA,1,0,22.242692802028944,1,0.012217982764724201,0.5201903591904522
200771,2009,C34,0.080393,0.444696,0.148702,NA,NA,1,1,22.31469704622273,1,0.014800366428885435,0.4762048072698197
200771,2010,C34,0.192469,0.458089,0.148012,NA,NA,1,1,22.530296851415645,1,0.01327829825556171,0.4631203157014424
200771,2011,C34,0.063517,0.454039,0.119242,NA,NA,1,0,22.653711652477423,1,0.01661752982194354,0.47556069825699815
200771,2012,C34,0.006061,0.418844,0.120131,NA,NA,1,1,22.731173250254514,1,0.01913137004324654,0.4562646335684583
200771,2013,C34,0.106933,0.396831,0.09737,NA,NA,1,6,22.75740253943673,1,0.012578234666563626,0.47593441463651764
200771,2014,C34,-0.265036,0.362371,0.055791,NA,NA,1,4,22.74508607124114,1,0.01179150950157434,0.5274050294035662
200771,2015,C34,-0.301494,0.40275,-0.016281,NA,NA,1,1,22.762377060869408,0,0.01216635899467174,0.5105509951598926
200771,2016,C34,0.244313,0.360659,0.007339,NA,NA,1,4,23.07947697361147,1,0.008636695503882614,0.35747830141349685
200869,2002,NA,NA,NA,NA,NA,NA,1,3,21.327515283008047,1,NA,0.3265329964672825
200869,2002,NA,NA,NA,NA,NA,NA,0,3,21.327515283008047,1,NA,0.3265329964672825
200869,2003,NA,NA,NA,NA,NA,NA,1,3,21.3916062512257,1,NA,0.2543844370023478
200869,2003,NA,NA,NA,NA,NA,NA,0,3,21.3916062512257,1,NA,0.2543844370023478
200869,2004,NA,NA,NA,NA,NA,NA,1,4,21.495927456131906,1,NA,0.2530646030458537
200869,2004,NA,NA,NA,NA,NA,NA,0,4,21.495927456131906,1,NA,0.2530646030458537
200869,2005,NA,NA,NA,NA,NA,NA,1,2,21.57669530525977,1,NA,0.2674782870120321
200869,2005,NA,NA,NA,NA,NA,NA,0,2,21.57669530525977,1,NA,0.2674782870120321
200869,2006,NA,NA,NA,NA,NA,NA,1,1,21.727284941407408,1,NA,0.3004932366480158
200869,2006,NA,NA,NA,NA,NA,NA,0,1,21.727284941407408,1,NA,0.3004932366480158
200869,2007,NA,NA,NA,NA,NA,NA,1,1,21.902297523562137,1,NA,0.28247728120417687
200869,2007,NA,NA,NA,NA,NA,NA,0,1,21.902297523562137,1,NA,0.28247728120417687
200869,2008,NA,NA,NA,NA,NA,NA,1,0,22.12467848369055,1,NA,0.2660190997310278
200869,2008,NA,NA,NA,NA,NA,NA,0,0,22.12467848369055,1,NA,0.2660190997310278
200869,2009,NA,NA,NA,NA,NA,NA,1,1,22.403005779172315,1,NA,0.22916228302819047
200869,2009,NA,NA,NA,NA,NA,NA,0,1,22.403005779172315,1,NA,0.22916228302819047
200869,2010,NA,NA,NA,NA,NA,NA,1,1,22.51225100351991,1,NA,0.2330656447077281
200869,2010,NA,NA,NA,NA,NA,NA,0,1,22.51225100351991,1,NA,0.2330656447077281
200869,2011,NA,NA,NA,NA,NA,NA,1,0,22.71058444454119,1,NA,0.25807092967905515
200869,2011,NA,NA,NA,NA,NA,NA,0,0,22.71058444454119,1,NA,0.25807092967905515
200869,2012,NA,NA,NA,NA,NA,NA,1,1,22.817981948648512,1,NA,0.29592502762646583
200869,2012,NA,NA,NA,NA,NA,NA,0,1,22.817981948648512,1,NA,0.29592502762646583
200869,2013,NA,NA,NA,NA,NA,NA,1,6,22.802898915781835,1,NA,0.2872233499125958
200869,2013,NA,NA,NA,NA,NA,NA,0,6,22.802898915781835,1,NA,0.2872233499125958
200869,2014,NA,NA,NA,NA,NA,NA,1,4,22.910690623919898,1,NA,0.2505599774154908
200869,2014,NA,NA,NA,NA,NA,NA,0,4,22.910690623919898,1,NA,0.2505599774154908
200869,2015,NA,NA,NA,NA,NA,NA,1,1,23.059692921072443,1,NA,0.2376834681183438
200869,2015,NA,NA,NA,NA,NA,NA,0,1,23.059692921072443,1,NA,0.2376834681183438
200869,2016,NA,NA,NA,NA,NA,NA,1,4,23.168051459239773,1,NA,0.2100673133970773
200869,2016,NA,NA,NA,NA,NA,NA,0,4,23.168051459239773,1,NA,0.2100673133970773
200992,2002,A04,-0.088176,0.629136,-0.25433,NA,NA,1,3,20.5053299894729,0,0.04688322669450034,0.1508458529336507
200992,2003,A04,0.025346,0.84193,-0.318887,NA,NA,1,3,20.14832609086182,0,0.054566344748502534,0.17262239837658247
200992,2004,A04,-0.297229,0.815451,0.007124,NA,NA,1,4,20.045668569384652,1,0.056580970600923916,0.15274101011890023
200992,2005,A04,-0.253938,0.911004,-0.09073,NA,NA,1,2,19.963555386026936,0,0.055894765052654484,0.14257912130272232
200992,2006,A04,0.139828,0.564303,0.343879,NA,NA,1,1,19.860390642832428,1,0.05718988407090026,0.11155704240145602
200992,2007,A04,0.13498,0.230935,0.132068,NA,NA,1,1,19.834619571773267,1,0.053572925419941526,0.15856507807934409
200992,2008,A04,0.171854,0.314117,0.049792,NA,NA,1,0,20.01960965212837,1,0.04123913808579218,0.22496083486859358
200992,2009,A04,0.046721,0.264232,0.031364,NA,NA,1,1,19.992498414946787,1,0.04560607904553845,0.23502918300930287
200992,2010,A04,0.809809,0.273567,0.069121,NA,NA,1,1,20.10118833451015,1,0.0428979746945279,0.20799395645477048
200992,2011,A04,-0.016242,0.237812,0.083304,NA,NA,1,0,20.165706086117375,1,0.04520525547648951,0.25717426704400004
200992,2012,A04,-0.075642,0.228795,0.101813,NA,NA,1,1,20.28711731586054,1,0.03510352793392958,0.2226859176031733
200992,2013,A04,0.269447,0.231464,0.061692,NA,NA,1,6,20.41852993466272,1,0.036998685913263385,0.3180132258271715
200992,2014,A04,0.079629,0.2734,0.018397,NA,NA,1,4,20.4969800684094,1,0.033963511085101816,0.2697631086353771
200992,2015,A04,0.209469,0.256169,0.018025,NA,NA,1,1,20.49791083354857,1,0.04289049830568781,0.27038637643763325
200992,2016,A04,0.168786,0.220871,0.070574,NA,NA,1,4,20.543229306410336,1,0.041906376178857084,0.23623814931523768
300001,2009,C38,NA,0.082318,0.133612,NA,67.724222,0,1,20.802594161816998,1,0.001743469527562635,0.20731389340150888
300001,2010,C38,0.354574,0.126563,0.097427,0.0868,50.861138,0,1,20.935246531563013,1,0.0024230713173722883,0.300795316224989
300001,2011,C38,0.211208,0.164839,0.080478,0.060021,26.692475,0,0,21.03834694680252,1,0.004976163098939311,0.42274456745676914
300001,2012,C38,0.034087,0.195871,0.056528,0.035208,26.03006,0,1,21.110814713594458,1,0.012597625626315879,0.49763527809961194
300001,2013,C38,1.038238,0.387813,0.067202,0.199869,35.952638,0,6,21.565749455588875,1,0.010828163084108602,0.5630459430334567
300001,2014,C38,0.427715,0.482982,0.066704,0.102053,41.728591,0,4,21.831883027915936,1,0.010191247407951687,0.5693103380263186
300001,2015,C38,0.553777,0.582114,0.028932,0.707716,212.952637,0,1,22.57991096064804,1,0.0077957303739180734,0.4883444664765711
300001,2016,C38,1.034825,0.748315,0.021416,0.104132,89.056251,0,4,23.18600085604927,1,0.010337370200354454,0.4135083843700448
300002,2009,I65,NA,0.049479,0.196063,NA,49.161052,0,1,21.589962057630785,1,0.0024625277628862663,0.08244630701762394
300002,2010,I65,0.164467,0.06897,0.127448,0.129327,53.980594,0,1,21.73230230251469,1,0.0036087811594880934,0.15096103866904198
300002,2011,I65,0.375022,0.128592,0.117559,0.117281,19.576734,0,0,21.909381641345124,1,0.008096728096029772,0.20668910128393103
300002,2012,I65,0.217976,0.086434,0.125769,0.12606,13.434753,0,1,21.98086111898518,1,0.009503815751895862,0.23303313579736104
300002,2013,I65,0.352571,0.132699,0.134029,0.12293,35.267778,0,6,22.148771538579506,1,0.008275362073645974,0.20931254564811413
300002,2014,I65,0.336947,0.109302,0.124188,0.366921,36.476435,0,4,22.43471387036898,1,0.00820964723551305,0.2041551929991772
300002,2015,I65,0.088135,0.156048,0.051136,0.010766,88.937306,0,1,22.49933271958764,1,0.01022155861636861,0.20994173182031123
300002,2016,I65,0.058805,0.283951,0.07251,0.009981,38.631573,0,4,22.673610256931738,1,0.011120883145745676,0.20523002923889608
300003,2009,C35,NA,0.053478,0.237264,NA,71.101852,0,1,21.34124295299371,1,0.007170438463523851,0.10224607993872385
300003,2009,C35,NA,0.053478,0.237264,NA,71.101852,1,1,21.34124295299371,1,0.007170438463523851,0.10224607993872385
300003,2010,C35,0.362534,0.072058,0.2012,0.176732,54.160882,0,1,21.52380867196365,1,0.007494499639146186,0.1174334932939498
300003,2010,C35,0.362534,0.072058,0.2012,0.176732,54.160882,1,1,21.52380867196365,1,0.007494499639146186,0.1174334932939498
300003,2011,C35,0.194449,0.041467,0.202656,0.133201,23.459495,0,0,21.616420744526213,1,0.010184284376508715,0.16818376631798426
300003,2011,C35,0.194449,0.041467,0.202656,0.133201,23.459495,1,0,21.616420744526213,1,0.010184284376508715,0.16818376631798426
300003,2012,C35,0.104446,0.047916,0.155334,0.118251,18.421282,0,1,21.734937016701487,1,0.014111417393911684,0.2102500572865199
300003,2012,C35,0.104446,0.047916,0.155334,0.118251,18.421282,1,1,21.734937016701487,1,0.014111417393911684,0.2102500572865199
300003,2013,C35,0.282845,0.074744,0.124744,0.105413,37.095316,0,6,21.863738827851087,1,0.017885370710906068,0.2749237210007486
300003,2013,C35,0.282845,0.074744,0.124744,0.105413,37.095316,1,6,21.863738827851087,1,0.017885370710906068,0.2749237210007486
300003,2014,C35,0.280348,0.1403,0.129987,0.137561,42.733396,0,4,22.06611310003736,1,0.018916334705361054,0.27849236040725517
300003,2014,C35,0.280348,0.1403,0.129987,0.137561,42.733396,1,4,22.06611310003736,1,0.018916334705361054,0.27849236040725517
300003,2015,C35,0.659269,0.309355,0.103114,0.6214,56.462102,0,1,22.768360785994872,1,0.017610901639079194,0.22010678548575494
300003,2015,C35,0.659269,0.309355,0.103114,0.6214,56.462102,1,1,22.768360785994872,1,0.017610901639079194,0.22010678548575494
300003,2016,C35,0.252475,0.367048,0.086674,0.126384,42.781161,0,4,22.974604742548618,1,0.018696940264675176,0.18876003461978808
300003,2016,C35,0.252475,0.367048,0.086674,0.126384,42.781161,1,4,22.974604742548618,1,0.018696940264675176,0.18876003461978808
300004,2009,C35,NA,0.194991,0.088773,NA,76.047225,0,1,20.568645089004445,1,0.006586203633448664,0.17803828285968948
300004,2010,C35,0.182934,0.236906,0.067984,0.076551,80.101764,0,1,20.69587895431297,1,0.006959146147872907,0.26946609947122646
300004,2011,C35,0.32527,0.238476,0.078857,0.116133,56.767382,0,0,20.80780861946241,1,0.0096348415126582,0.434925870830827
300004,2012,C34,-0.225873,0.219391,0.036472,0.025211,86.15607,0,1,20.807954241256333,1,0.01093473558099141,0.454997977632548
300004,2013,C34,0.173207,0.246462,0.040143,0.054749,148.872778,0,6,20.896551744937998,1,0.010288941960151128,0.43253209691851047
300004,2014,C34,1.008379,0.20033,0.043398,2.367837,96.644743,0,4,22.05140256714579,1,0.012340012254192012,0.2943630805245366
300004,2015,C34,0.002035,0.1866,0.010582,0.008962,340.407078,0,1,22.043300688877967,1,0.021123559024731498,0.2669079702300744
300004,2016,C34,0.091325,0.185856,0.022596,0.02307,85.32008,0,4,22.065194421605376,1,0.02221380182560868,0.2934857275439846
300005,2009,C24,NA,0.143177,0.126277,NA,65.685339,0,1,20.094476919153472,1,0.005895320610114323,0.14180545821712565
300005,2010,C24,0.478628,0.203514,0.092971,0.091576,85.20535,0,1,20.255121383002727,1,0.008491995047014155,0.15482630715062934
300005,2011,F52,0.736416,0.28323,0.145627,0.215049,45.39542,0,0,20.55536074845491,1,0.00985676887534167,0.22574251189189978
300005,2012,C18,0.466798,0.25848,0.174239,0.329445,35.830702,0,1,20.806175115154865,1,0.012243737933331889,0.1887254305250222
300005,2013,C18,0.307379,0.294846,0.187459,0.303708,27.99102,0,6,21.12167401203916,1,0.008853463987375602,0.2447688338552234
300005,2014,C18,0.186733,0.267455,0.173147,0.232651,33.75966,0,4,21.29273188849365,1,0.007669707357535079,0.244590318610325
300005,2015,C18,1.219857,0.397269,0.115084,0.223064,46.543846,0,1,21.689145046253152,1,0.005174250192505973,0.2713449770087977
300005,2016,C18,-0.244185,0.202314,0.035873,0.82917,NA,0,4,22.012763500792147,1,0.005217884290940942,0.13250831640316962
300006,2009,C27,NA,0.196667,0.087765,NA,75.587155,0,1,20.298045270265604,1,0.011678895970392416,0.2116012114979562
300006,2010,C27,0.132227,0.364723,0.057002,0.069537,76.583658,0,1,20.599979118273374,1,0.011506858726570026,0.23848966029535376
300006,2011,C27,0.414265,0.389287,0.075979,0.175537,42.410505,0,0,20.801138532769464,1,0.022115850547259563,0.2357072686619503
300006,2012,C27,0.182303,0.50095,0.044022,0.076247,NA,0,1,21.076539323783454,1,0.02305077359993181,0.2025811004377791
300006,2013,C27,0.202161,0.484125,0.035028,0.584372,92.601118,0,6,21.50356963490642,1,0.02426354640913151,0.15517742613014293
300006,2014,C27,0.201133,0.546796,0.005088,-0.096619,535.08161,0,4,21.531480211712775,1,0.036487939278096675,0.2178432848991708
300006,2015,C27,0.05722,0.455364,0.00763,0.66172,442.453983,0,1,21.85555899714213,1,0.03501193701363796,0.1919924856199529
300006,2016,C27,0.027222,0.326013,0.000449,-0.009243,5476.779151,0,4,21.63317993362747,1,0.04587056489508149,0.23862072515364063
300007,2009,C40,NA,0.07839,0.118981,NA,64.677965,0,1,20.10246859028184,1,0.004836672240586604,0.08860298722183954
300007,2010,C40,0.370081,0.106982,0.077281,0.070073,53.618142,0,1,20.201709837397964,1,0.007443051585632674,0.14438188221899675
300007,2011,C40,0.502225,0.156378,0.103567,0.108213,23.795182,0,0,20.36136115473437,1,0.010725367909264589,0.23895419189680556
300007,2012,C40,0.012171,0.126114,0.072278,0.09336,27.283099,0,1,20.41537106297751,1,0.012972163686561622,0.24902711563058955
300007,2013,C40,0.1436,0.267883,0.057457,0.064873,37.402157,0,6,20.655236018824663,1,0.015706337101839492,0.20612982184662562
300007,2014,C40,0.320143,0.315393,0.042382,0.822081,70.979844,0,4,21.322310988793504,1,0.013912770616661605,0.21600135150698863
300007,2015,C40,0.870037,0.465863,0.042824,0.204703,101.05987,0,1,21.756737941202786,1,0.021209351460400237,0.16124117169481947
300007,2016,C40,0.483449,0.525594,0.038952,0.189751,44.316583,0,4,22.049069979748563,1,0.024021881064879434,0.1732492480331597
300008,2009,M74,NA,0.089467,0.138689,NA,58.94203,0,1,20.013345907784522,1,0.006328317070082815,0.01622416440441798
300008,2010,M74,0.597721,0.135563,0.116441,0.097089,43.543977,0,1,20.15795735508216,1,0.011736260776191592,0.02592871867252989
300008,2011,M74,0.63373,0.17692,0.118978,0.124125,24.418398,0,0,20.32398711324094,1,0.01451835688604955,0.11534036793747805
300008,2012,M74,-0.195859,0.167224,0.027333,-0.017002,79.902098,0,1,20.295128119383357,1,0.021942246997770504,0.23553739454375852
300008,2013,M74,-0.111056,0.164177,0.010891,-0.010152,316.469991,0,6,20.28127170615767,1,0.026656005661607633,0.1500085628250778
300008,2014,M74,2.573373,0.361288,0.041956,0.567731,72.11323,0,4,20.999864398336282,1,0.017461481771821143,0.35807069705472444
300008,2015,M74,0.413589,0.445479,0.033689,0.120679,132.201768,0,1,21.25514845155382,1,0.015947207488434298,0.4598914646634856
300008,2016,M74,0.341618,0.235846,0.051527,2.076538,66.070732,0,4,22.058289226587487,1,0.008669805573087592,0.3374537872289834
300009,2009,C27,NA,0.086559,0.116476,NA,80.418265,0,1,20.11143154098211,1,0.016088042940436812,0.0864075590356886
300009,2010,C27,0.19558,0.114065,0.091239,0.054285,63.891821,0,1,20.194869692360044,1,0.020513340196663475,0.10046769751537536
300009,2011,C27,0.175433,0.099011,0.104561,0.041319,34.690871,0,0,20.21850782559952,1,0.02479794570575325,0.10753980993195839
300009,2012,C27,0.261363,0.111658,0.117692,0.066458,29.291158,0,1,20.29698668627504,1,0.020654948805620542,0.12778377511225694
300009,2013,C27,0.273439,0.118979,0.128135,0.138908,43.482196,0,6,20.435331535620936,1,0.021432919252698964,0.13657469433729275
300009,2014,C27,0.260395,0.155209,0.130626,0.170862,47.569536,0,4,20.63506440291972,1,0.026458848140778247,0.13477585215193624
300009,2015,C27,0.172102,0.09764,0.114319,0.634802,133.294679,0,1,21.060661038932594,1,0.020355845879250923,0.1236555626419327
300009,2016,C27,0.33576,0.274289,0.117915,0.127902,59.001811,0,4,21.39888216006585,1,0.024569726357639526,0.1269424461919745
300010,2009,I65,NA,0.153211,0.104034,NA,71.820542,0,1,20.38628345318227,1,0.00816405170948728,0.16052719894284434
300010,2010,I65,0.333492,0.227569,0.089238,0.084595,59.489448,0,1,20.559398958550048,1,0.012708698076299155,0.2729554627159897
300010,2011,I65,0.2036,0.241509,0.091888,0.072295,27.75113,0,0,20.647411137660384,1,0.018721539512802195,0.3331585631562925
300010,2012,I65,-0.033896,0.223655,0.052303,0.176986,30.383147,0,1,20.787102342666312,1,0.022447299823677918,0.328672067063373
300010,2013,I65,0.182151,0.289958,0.063566,0.054236,42.87466,0,6,20.92919145879323,1,0.024409417908051453,0.38835791930263575
300010,2014,I65,0.37107,0.288986,0.071637,0.573553,54.488754,0,4,21.381160048076918,1,0.018332138575841848,0.31507081906132406
300010,2015,I65,0.207919,0.349581,0.057133,0.284509,164.935562,0,1,21.72061198617666,1,0.015664311637942796,0.28409008541806047
300010,2016,I65,0.841023,0.285154,0.058323,2.075239,48.251332,0,4,22.749542994183066,1,0.007063671833953234,0.17193287881817212
300011,2009,C37,NA,0.125064,0.132665,NA,60.047771,0,1,20.394228166244336,1,0.002974621456804877,0.2088034563735085
300011,2010,C37,0.203725,0.162805,0.090318,0.083973,59.536113,0,1,20.518955196213895,1,0.003969310697141809,0.2751785448524143
300011,2011,C37,0.046041,0.079474,0.083862,0.163484,26.921044,0,0,20.575486054122102,1,0.0076854930314024395,0.310659724724689
300011,2012,C37,-0.118574,0.118014,0.012484,-0.089025,163.018502,0,1,20.52501472606054,1,0.009197130961371073,0.43216549090700546
300011,2013,C37,0.658923,0.184642,0.064092,0.075968,61.869437,0,6,20.67678481487507,1,0.010505459797175092,0.4072915516613496
300011,2014,C37,0.761354,0.144754,0.113367,1.337854,NA,0,4,21.47825626966759,1,0.009337317154157317,0.30856546345655816
300011,2015,C37,0.438412,0.333319,0.100222,0.139137,59.849274,0,1,21.8576036974868,1,0.01179799442580397,0.3490675648370862
300011,2016,C37,-0.166515,0.344506,0.034682,0.045103,98.903831,0,4,21.918642727839664,1,0.014200084334464944,0.32912629209521377
300012,2009,M74,NA,0.05577,0.120459,NA,62.378818,0,1,20.41822693714982,1,0.034395307096367254,0.0166384721981606
300012,2010,M74,0.349496,0.062983,0.090085,0.042992,65.564522,0,1,20.467989250243782,1,0.04586454600678581,0.0242699404972385
300012,2011,M74,0.408059,0.07107,0.119307,0.088862,33.619794,0,0,20.56178994376767,1,0.05454830679350312,0.029971964948596844
300012,2012,M74,0.230219,0.107086,0.13101,0.083114,29.02306,0,1,20.68117315398511,1,0.05716585247068568,0.04761176118856529
300012,2013,M74,0.260487,0.143946,0.144517,0.151835,NA,0,6,20.864686554966152,1,0.05823852048925646,0.05870439087352525
300012,2014,M74,0.191937,0.185966,0.108562,0.310549,38.338359,0,4,21.1854642968277,1,0.04929967834753271,0.12140445546240117
300012,2015,M74,0.390683,0.227119,0.104817,0.129389,51.726235,0,1,21.359017066574353,1,0.05606078772327127,0.14342147155164894
300012,2016,M74,0.282975,0.212056,0.044357,0.685757,87.014696,0,4,21.861930413106307,1,0.04450701496555081,0.10400931223565543
300013,2009,G59,NA,0.155053,0.116384,NA,63.064041,0,1,19.81126048644496,1,0.023593128847392234,0.1061575787305475
300013,2010,G59,0.359829,0.159051,0.043575,0.016664,78.590743,0,1,19.832529958996435,1,0.03555984558445942,0.14544762591345492
300013,2011,G59,0.171129,0.198907,0.021766,-0.003532,84.806295,0,0,19.87754678691531,1,0.04729532173006804,0.15704840213385346
300013,2012,G59,0.130463,0.260502,0.023514,0.024551,86.837614,0,1,19.98180574025607,1,0.04794244331824926,0.16267185617115473
300013,2013,G59,0.130193,0.332112,0.013046,0.020352,224.09398,0,6,20.10380444380418,1,0.04669340840071189,0.16971223831962406
300013,2014,G59,0.09759,0.465027,0.014163,0.015062,213.711175,0,4,20.340658693979535,1,0.04124709288898772,0.14402807929237454
300013,2015,G59,0.460032,0.304001,-0.09018,2.277077,-55.11501,0,1,21.26447835649468,0,0.020086151995532226,0.250392003657627
300013,2016,G59,0.285313,0.324208,0.032539,0.127582,63.73532,0,4,21.414017441905035,1,0.02969715367201684,0.19233495179901658
300014,2009,C39,NA,0.112212,0.097261,NA,87.11224,0,1,20.223135873137526,1,0.007445125677876214,0.2143758775496945
300014,2010,C39,0.486442,0.156809,0.087343,0.080644,59.870087,0,1,20.352232170757294,1,0.011033046647503614,0.2748211131954911
300014,2011,C39,0.562191,0.199224,0.114455,0.113409,30.652006,0,0,20.511271923019798,1,0.014279304574775867,0.35566172620220066
300014,2012,C38,0.270078,0.178193,0.115255,0.136193,21.72447,0,1,20.613029768406584,1,0.034677760784982,0.4356874050226433
300014,2013,C38,0.714355,0.294663,0.148184,0.217165,43.420137,0,6,20.962384757409545,1,0.03508688519851264,0.39384335498331347
300014,2014,C38,0.163471,0.392788,0.054841,0.139022,68.327126,0,4,21.24235291532553,1,0.03737538032080734,0.32587696349124057
300014,2015,C38,0.115813,0.287108,0.079442,0.738161,84.430545,0,1,21.63472743047908,1,0.030246680940642163,0.25059837800412
300014,2016,C38,0.734491,0.522712,0.091703,0.180708,39.559776,0,4,22.202051878721846,1,0.021283005082461105,0.30972707554112916
300015,2009,Q83,NA,0.126123,0.099436,NA,72.456126,0,1,21.068245566293378,1,0.04147861746136897,0.03293758441245887
300015,2010,Q83,0.426131,0.188634,0.082096,0.060551,95.134259,0,1,21.201254872175912,1,0.05208829670600191,0.0502745039924749
300015,2011,Q83,0.515387,0.179202,0.102975,0.080002,62.079495,0,0,21.266660485548407,1,0.06396991625017283,0.07395098973427817
300015,2012,Q83,0.251411,0.187028,0.09972,0.110102,39.911137,0,1,21.38069163024427,1,0.0739315033317149,0.09386904818386768
300015,2013,Q83,0.21025,0.179367,0.10834,0.108294,61.568213,0,6,21.474134997790678,1,0.07775521075832771,0.10584751970255359
300015,2014,Q83,0.210119,0.177638,0.134018,0.206227,57.613246,0,4,21.659527968148456,1,0.06905708230842708,0.11025063936218246
300015,2015,Q83,0.317867,0.232578,0.150362,0.191586,71.290211,0,1,21.903957296135435,1,0.0576565459950644,0.11884343141345072
300015,2016,Q83,0.263718,0.277647,0.154894,0.175188,53.267417,0,4,22.125908957573166,1,0.05332864767433461,0.12066995158968116
300016,2009,C27,NA,0.039006,0.114412,NA,67.5853,0,1,19.927662580756202,1,0.00897176924461431,0.14015246511717402
300016,2010,C27,-0.160319,0.01576,0.0923,0.078209,45.516549,0,1,19.97906294324794,1,0.010446084416642859,0.13345182744467657
300016,2011,C27,0.080472,0.063253,0.088444,0.050992,30.196206,0,0,20.078253716307675,1,0.010682701972595013,0.138282620360977
300016,2012,C27,0.392865,0.10219,0.113762,0.066106,36.104194,0,1,20.184720486829978,1,0.010592108577012134,0.21881914736886957
300016,2013,C27,0.210368,0.098561,0.109575,0.067604,38.111031,0,6,20.246104172222097,1,0.013667599900321622,0.2509993248623558
300016,2014,C27,0.326777,0.265348,0.123289,0.191197,49.088631,0,4,20.625658446212363,1,0.014343707553579783,0.2593951407049702
300016,2015,C27,0.116938,0.111796,0.031595,0.399649,379.620904,0,1,20.772075384737505,1,0.020543392609838295,0.24616404638396566
300016,2016,C27,0.015118,0.056896,0.015458,-0.033172,388.330334,0,4,20.678365375525303,1,0.022747050434061847,0.23266646168318417
300017,2009,I63,NA,0.025415,0.088121,NA,99.723816,0,1,20.404302322985682,1,0.021961307823519082,0.04987638788822567
300017,2010,I63,0.262248,0.051418,0.05088,0.041165,67.851892,0,1,20.471685259865342,1,0.04043153875080947,0.10138404163200467
300017,2011,I63,0.496464,0.07226,0.067658,0.056597,37.143311,0,0,20.548955230315105,1,0.052518302965782505,0.09714071345531546
300017,2012,I65,0.502926,0.113922,0.113856,0.116915,25.106372,0,1,20.705472124241393,1,0.056204426694975,0.10078561538964971
300017,2013,I65,0.47888,0.181921,0.199782,0.307636,55.99665,0,6,21.05353905069501,1,0.04932463907891952,0.17277219554870138
300017,2014,I65,0.585711,0.172776,0.287147,0.437287,31.618445,0,4,21.405180426498905,1,0.04997185292951275,0.15841540986358507
300017,2015,I65,0.534285,0.282908,0.302569,0.536666,51.198205,0,1,21.977666803475945,1,0.035750728276606816,0.20901062276881002
