stkcd,year,lnfees,opinion_dum,downturn,ind,grev,lev,roa,roegrate,peratio,soe,saction,lnassets,loss,ndts,complex
600232,2011,13.592367006650065,0,1,C17,0.239102,0.37461,0.013886,-0.006384,63.747392,0,0,21.41563118795727,1,0.03203562754177896,0.42805832270259186
600232,2002,13.487006490992238,0,0,C17,0.133743,0.413805,0.078911,0.080263,31.058314,0,3,20.56065494898529,1,0.026124099927513935,0.48357059448187334
600232,2003,13.16158409055761,0,0,C17,0.478262,0.395398,0.142335,0.311572,12.296059,0,3,20.800964113665,1,0.026907829433882664,0.4719696945023808
600232,2004,13.42984807715229,0,0,C17,0.224173,0.465069,0.122049,0.225713,15.023623,0,4,21.126919854018837,1,0.022548715738790987,0.43928430513115485
600232,2005,13.527828485512494,0,0,C17,0.011383,0.465847,0.072135,0.122824,12.132193,0,2,21.244221885050734,1,0.03095149440682303,0.453021256099887
600232,2006,13.458835614025542,0,0,C17,0.153996,0.540564,0.056211,0.096457,12.178566,0,1,21.48698766079909,1,0.02437466541399084,0.4152355187496259
600232,2007,13.527828485512494,0,0,C17,0.022511,0.510879,0.027211,0.144001,35.754249,0,1,21.558909802873895,1,0.02843058699002511,0.423105611077581
600232,2008,13.527828485512494,0,1,C17,-0.271393,0.51793,-0.018391,-0.037922,-21.954118,0,0,21.534771740311978,0,0.03106346374799516,0.4208749041483631
600232,2009,13.527828485512494,0,1,C17,-0.302496,0.408067,0.000754,0.154161,1386.418013,0,1,21.47284074112388,1,0.03281642859099286,0.3663907699591628
600232,2010,13.592367006650065,0,0,C17,0.266725,0.380756,0.003674,0.004185,279.597671,0,1,21.43191178027377,1,0.033064209249670545,0.39104360414886735
600232,2012,13.592367006650065,0,1,C17,-0.115612,0.370103,0.001027,-0.030655,787.547424,0,1,21.377315102573064,1,0.029386493464136403,0.4318431785662553
600232,2013,13.592367006650065,0,1,C17,0.160705,0.348907,0.007719,-0.011669,119.560885,0,6,21.332480890212054,1,0.02815032079680049,0.42481109226786
600232,2014,13.892471599100402,0,1,C17,-0.068696,0.338333,0.014933,-0.001658,81.465356,0,4,21.314711864318276,1,0.025720311985861426,0.46070084197808603
600232,2015,4.68213122712422,0,1,C17,-0.052062,0.279639,0.018245,0.002001,128.839924,0,1,21.231720683840457,1,0.025453656482396232,0.4821204699105896
600232,2016,13.997832114758229,0,1,C17,-0.076116,0.28316,0.018121,0.000749,153.77904,0,4,21.237368863754938,1,0.02310030580933535,0.5180182108250749
600233,2009,13.060487973686241,0,1,C18,-0.026556,0.194543,0.138103,0.146261,19.738934,0,1,20.814900350668346,1,0.03782342302427183,0.18597978467342055
600233,2010,13.060487973686241,0,0,C18,0.245409,0.130859,0.154441,0.172094,13.223655,0,1,20.89759752289572,1,0.03341788219852487,0.20434694976898307
600233,2011,13.060487973686241,0,1,C18,-0.112238,0.104588,0.117786,0.117531,10.905644,0,0,20.978940610423535,1,0.02926108023763147,0.25546437404352107
600233,2002,13.122363377404328,0,0,C18,0.193218,0.112199,0.06201,0.033428,36.481065,0,3,20.1552081316859,1,0.03325848030752489,0.22346224838632373
600233,2003,13.122363377404328,0,0,C18,0.044085,0.099426,0.05729,0.064971,24.052438,0,3,20.203871142842583,1,0.040811636930045955,0.20777767513924073
600233,2004,12.89921982609012,0,0,C18,0.181978,0.078403,0.056235,0.023341,20.5184,0,4,20.203868971479846,1,0.045850576794047505,0.18775649938977865
600233,2005,12.89921982609012,0,0,C18,0.189004,0.0699,0.060675,0.011798,13.240126,0,2,20.20641307491839,1,0.05611615604366887,0.21600736185480351
600233,2006,13.017002861746503,0,0,C18,0.245389,0.155335,0.091122,0.074419,10.347264,0,1,20.37454556228228,1,0.062324988613061974,0.26767248434601953
600233,2007,13.017002861746503,0,0,C18,0.262347,0.133857,0.171776,0.171469,16.950107,0,1,20.507694247461146,1,0.04720055681362577,0.26657472265979576
600233,2008,13.017002861746503,0,1,C18,0.093613,0.163681,0.086718,0.103031,8.946613,0,0,20.64079593955466,1,0.05287334432359794,0.27025160034867507
600233,2012,13.060487973686241,0,1,C18,-0.111692,0.108118,0.079189,0.053617,13.079048,0,1,21.035118853748223,1,0.02731181123032712,0.26885650415205153
600233,2013,13.060487973686241,0,1,C18,-0.055652,0.08795,0.056275,0.014351,20.172623,0,6,21.027007062896118,1,0.02616192368716335,0.25020768472216026
600233,2014,13.415032991367148,0,1,C18,0.136153,0.145955,0.048885,0.029176,26.583662,0,4,21.121477642003374,1,0.023620880955412128,0.2800264621502495
600233,2015,13.415032991367148,0,1,C18,-0.011733,0.139749,0.046685,0.029952,58.978571,0,1,21.14374970343038,1,0.022808480592108944,0.23413808091815125
600233,2016,14.603967918328545,0,1,C18,17.526275,0.265271,0.157952,5.264094,6.924139,0,4,23.136306151247638,1,0.022849020840328964,0.01985397647768166
600234,2002,12.793859310432293,0,0,F52,0.001541,0.863948,-0.222948,-0.639371,-6.89944,0,3,20.18494161327057,0,0.04412734371661478,0.058789870179467
600234,2003,13.081541382884074,0,0,F52,3.82997,0.798908,0.034543,1.005981,19.076462,0,3,20.49035151385359,1,0.0151009473865345,0.571177555285916
600234,2015,13.710150042306449,1,1,C39,0.035379,0.858061,-0.035479,-0.197953,-244.205077,0,1,19.99255233868603,0,5.083398544033091e-4,0.007510219204002546
600234,2016,13.710150042306449,1,1,C39,0.883265,0.765878,0.02634,0.708667,287.083145,0,4,20.027823018224343,1,5.983571560703265e-4,0.0073648489369095484
600235,2011,13.122363377404328,0,1,C22,0.049661,0.541438,0.004332,-0.003519,164.836687,1,0,21.53728909233702,1,0.053379621493188825,0.30922556093644893
600235,2002,13.16158409055761,0,0,C22,0.226867,0.608813,0.035287,0.038337,83.590051,1,3,21.118155880309153,1,0.023533387119304312,0.11715292820190032
600235,2003,12.736700896592344,0,0,C22,0.215828,0.533568,0.033985,0.594482,55.912603,1,3,21.40877812273094,1,0.02179628174601835,0.11396329706598027
600235,2004,12.765688433465597,0,0,C22,0.197635,0.584624,0.017202,0.007869,46.321879,1,4,21.53254593735908,1,0.02687793089037604,0.11615795900638579
600235,2005,12.84792653170257,0,0,C22,0.185484,0.602548,0.009988,-0.0102,47.66721,1,2,21.566402779996796,1,0.032951037901299246,0.11492048515195177
600235,2006,12.84792653170257,0,0,C22,0.42569,0.589208,0.001771,-0.022398,237.445384,1,1,21.510738142303264,1,0.04849859881088578,0.1394174016911831
600235,2007,12.971540487669746,0,0,C22,0.16705,0.548001,0.010634,0.02769,86.03643,1,1,21.44245771610414,1,0.055441404045964156,0.16079760934148898
600235,2008,12.971540487669746,0,1,C22,0.073689,0.551413,0.003757,-0.004398,111.171426,1,0,21.44562640330239,1,0.0537661514669752,0.17754957800195428
600235,2009,13.038981768465277,0,1,C22,-0.021907,0.521861,0.054684,0.051526,21.31192,1,1,21.432071182587016,1,0.05458387335212434,0.1946428533553085
600235,2010,13.122363377404328,0,0,C22,0.140077,0.46501,0.035562,0.069229,30.835348,1,1,21.386663240790348,1,0.06049715442563982,0.20379867079939287
600235,2012,13.458835614025542,0,1,C22,-0.094596,0.522405,0.008486,-0.054071,97.009761,1,1,21.441034119735043,1,0.06072814512171782,0.23182782725513423
600235,2013,13.38472764187182,0,1,C22,-0.009352,0.376194,0.007654,0.460742,129.36631,1,6,21.55290158911388,1,0.05647483702168811,0.25680450577679087
600235,2014,13.38472764187182,0,1,C22,0.093071,0.397863,0.000359,0.000587,2801.039587,1,4,21.588843441261584,1,0.059548649362012186,0.250916100607241
600235,2015,13.500799813124575,0,1,C22,0.027906,0.508123,-0.063785,-0.114089,-29.152348,1,1,21.669960753043522,0,0.05330641809790336,0.24980580635372615
600235,2016,13.527828485512494,0,1,C22,0.04024,0.44265,0.004133,0.008107,370.372591,1,4,21.553070070349012,1,0.06033917218071607,0.27432618888544846
600236,2002,13.445895102749807,0,0,N78,-0.007639,0.228908,0.07368,0.131923,27.277911,1,3,22.073753287173652,1,0.04040001816471529,0.06038023693611515
600236,2003,13.304684934198283,0,0,N78,0.067018,0.482391,0.055339,0.161613,25.826232,1,3,22.62215038302807,1,0.02603843603469077,0.0372690463080669
600236,2004,13.217673557208654,0,0,N78,0.053269,0.634592,0.027978,0.044366,28.83534,1,4,23.013767279920234,1,0.021804369210932446,0.03464488403136364
600236,2008,13.710150042306449,0,1,N78,-0.186894,0.676581,0.007212,0.08624,88.163282,1,0,23.431843145103286,1,0.04884622763519759,0.036644146353744904
600236,2009,13.710150042306449,0,1,N78,0.12534,0.671513,0.02619,0.019101,29.581644,1,1,23.435214557735865,1,0.04883536721233997,0.04163408664841426
600236,2010,14.077874822431765,0,0,D44,0.371426,0.756901,0.051815,-0.10515,11.074799,1,1,23.625142945618283,1,0.044304027244662876,0.028158256131206757
600236,2011,14.077874822431765,0,1,D44,-0.090316,0.780873,0.015857,0.03754,27.831964,1,0,23.76581227953385,1,0.03755807611922776,0.024525364590416387
600236,2012,14.585618779660347,0,1,D44,0.354527,0.774868,0.020227,0.067269,21.002705,1,1,23.803883266909242,1,0.043351739625343985,0.04281012665426323
600236,2013,15.29711509888849,0,1,D44,-0.048877,0.767588,0.01576,0.039677,20.72877,1,6,23.81096916170565,1,0.04442174280454153,0.03424331812062297
600236,2014,14.48333993053993,0,1,D44,0.153573,0.737298,0.043145,0.141446,11.274248,1,4,23.820755279284572,1,0.049898758579018286,0.03857651022475169
600236,2015,14.461566130990368,0,1,D44,0.80783,0.662496,0.089183,1.518414,11.320468,1,1,24.493826342899464,1,0.04814517807045358,0.020108591524198822
600236,2016,14.461566130990368,0,1,D44,-0.169315,0.617322,0.070064,0.033181,12.727306,1,4,24.400853151583746,1,0.05222381998908215,0.022233652894566646
600237,2008,13.017002861746503,0,1,C39,0.207676,0.488169,0.006305,0.013934,114.889447,0,0,21.205653355197622,1,0.05122695470620523,0.2509150853191076
600237,2009,12.948009990259552,0,1,C39,-0.220033,0.508747,-0.070504,-0.131217,-25.883144,0,1,21.106027840879225,0,0.05766629274103537,0.22638442354268695
600237,2010,13.38472764187182,0,0,C39,0.427493,0.487291,0.019807,0.053991,115.802208,0,1,21.115862304809177,1,0.05698864246705464,0.21839318306130387
600237,2011,13.38472764187182,0,1,C39,0.097321,0.45697,0.034969,0.064814,39.828843,0,0,21.12120530096452,1,0.052943007859276116,0.19578303057131732
600237,2002,12.971540487669746,0,0,C39,0.100116,0.324083,0.045765,0.034719,59.263342,0,3,20.37006272137371,1,0.0338184354436399,0.16738604401428012
600237,2003,12.449018824140563,0,0,C39,0.330727,0.313547,0.068825,0.110146,38.659225,0,3,20.45908643986198,1,0.04303508599014104,0.1553282537329345
600237,2004,13.394959730438066,0,0,C39,0.256929,0.382383,0.055398,0.049361,33.207851,0,4,20.61293680529656,1,0.04648765364351474,0.15761731099932613
600237,2005,12.765688433465597,0,0,C39,0.010019,0.508108,0.025293,0.063749,26.462768,0,2,20.90234676356582,1,0.03944661502822977,0.2000276331538916
600237,2006,12.765688433465597,0,0,C39,0.228772,0.419132,0.011847,0.437864,82.230978,0,1,21.099240661138932,1,0.06218446855614366,0.1988162000761012
600237,2007,12.89921982609012,0,0,C39,0.150194,0.500818,-0.029878,-0.033383,-56.830318,0,1,21.216840735067684,0,0.047342970525344745,0.2022688688534715
600237,2012,13.487006490992238,0,1,C39,-0.217581,0.460869,0.018503,0.031805,93.70848,0,1,21.159721760957154,1,0.047745409008521894,0.23835950420269128
600237,2013,13.442996549995796,0,1,C39,-0.006097,0.23739,0.008314,0.864034,196.869673,0,6,21.435676205213515,1,0.035086395210075644,0.2035481456018948
600237,2014,13.745946094578365,0,1,C39,0.03812,0.295066,-0.041315,-0.040544,-41.882274,0,4,21.47292949999134,0,0.03803233725202362,0.21785064930603867
600237,2016,14.116799633822271,0,1,C39,-0.015129,0.417542,-0.09424,-0.149698,-20.914131,0,4,21.487611535299475,0,0.03930131517768841,0.17518759355166372
600238,2011,13.217673557208654,0,1,C13,-0.048472,0.546422,-0.03477,-0.136381,-71.913016,1,0,21.057985844310192,0,0.018860306494277997,0.34360382509858095
600238,2010,13.16158409055761,0,0,C13,0.09474,0.434667,0.148624,0.164913,25.551838,1,1,20.984361886030165,1,0.019203513585466455,0.2693440465986289
600238,2008,12.765688433465597,0,1,C13,-0.035712,0.592261,-0.220084,-0.282507,-3.633081,1,0,20.756844096935634,0,0.020682197650181866,0.3287464921631705
600238,2009,12.765688433465597,0,1,C13,0.345498,0.527218,0.096742,0.494301,23.097393,1,1,21.010495795460088,1,0.0195883518401949,0.17576232578146056
600238,2003,12.89921982609012,0,0,C13,0.798998,0.544127,0.046688,0.096651,24.55405,1,3,20.858167625274664,1,0.015471003897686091,0.3911078840584262
600238,2004,12.765688433465597,0,0,C13,0.275093,0.566017,0.050758,0.025429,11.721708,1,4,20.93248841315877,1,0.013943855810773838,0.5021366459584602
600238,2002,13.017002861746503,0,0,C13,0.344412,0.519448,0.051419,0.117963,33.078162,1,3,20.71318594348437,1,0.02083103239327018,0.40005889864996846
600238,2012,13.652991628466498,0,1,C15,-0.175738,0.520635,0.107823,0.262374,21.38805,1,1,21.2356857483602,1,0.019151246744066035,0.4068259420952912
600238,2013,13.652991628466498,0,1,C15,-0.276631,0.375017,0.087003,0.111885,24.317465,1,6,21.07647931090438,1,0.018481840394738252,0.32857211944673853
600238,2015,13.652991628466498,0,1,K70,-0.107729,0.323629,0.009665,0.014815,546.080491,1,1,21.00944936764515,1,0.024160185588023124,0.43328741580302804
600238,2016,13.652991628466498,0,1,C15,0.929425,0.503341,-0.023129,-0.0397,-155.659051,1,4,21.277778639916026,0,0.015142137078719739,0.2401288804799491
600239,2003,12.154779351142624,1,0,C15,-0.159303,0.045442,-0.052572,-0.052749,-45.098853,1,3,19.648456191011736,0,0.0332331109976664,0.16539780268905627
600239,2009,13.304684934198283,0,1,K70,3.868477,0.618071,0.057914,3.170328,54.983128,1,1,22.953921694983435,1,5.498883168673083e-4,0.22333853854029462
600239,2010,13.710150042306449,0,0,K70,-0.843512,0.68683,0.030598,0.06009,36.033039,1,1,23.210764781416636,1,7.123892481125183e-4,0.25057094989706996
600239,2011,13.710150042306449,0,1,K70,-0.498563,0.715581,0.014417,0.042867,28.46206,1,0,23.349036036320378,1,7.081523636822955e-4,0.40586849955209614
600239,2004,12.611537753638338,0,0,C15,0.106715,0.023176,0.001379,0.006664,1469.636137,1,4,19.632040444258763,1,0.036163038799765776,0.2544404345243137
600239,2005,12.89921982609012,0,0,C15,-0.26839,0.044034,-0.050867,-0.059597,-24.56593,1,2,19.592177598432034,0,0.03781778059660329,0.4220094402602124
600239,2006,12.89921982609012,0,0,C15,-0.023931,0.108384,0.015172,0.00601,195.520744,1,1,19.66785631281921,1,0.03601778156480603,0.3318261775625297
600239,2008,12.89921982609012,0,1,K70,0.145612,0.427602,0.046124,0.138389,89.072059,1,0,21.12132611148583,1,0.0018895559244524946,0.735083064057197
600239,2012,14.346138809026444,0,1,K70,1.158694,0.816426,0.011585,0.038389,34.116817,1,1,23.824537412894927,1,4.753725744406766e-4,0.3783237332378565
600239,2013,14.346138809026444,0,1,K70,7.355556,0.798217,0.019776,0.195892,9.636018,1,6,23.90885113346753,1,9.860553647838262e-4,0.5706413878220125
600239,2014,14.344961645853429,0,1,K70,0.332869,0.852234,0.017221,0.013835,11.361288,1,4,24.234155649169928,1,0.0011362773450243765,0.7140682650462494
600239,2015,14.482313763184617,0,1,K70,0.016577,0.876405,0.005373,0.129097,36.116066,1,1,24.534192547567855,1,0.0010991420731761956,0.7234834895213507
600239,2016,14.508657738524219,0,1,K70,1.434564,0.892187,0.004945,0.238099,22.413713,1,4,24.884379168406006,1,9.562769510514657e-4,0.6806175519938429
600240,2011,13.122363377404328,0,1,K70,0.068017,0.665384,0.052407,0.193007,10.89211,0,0,22.856856943966683,1,0.0022158949114180937,0.8137945324815968
600240,2008,12.89921982609012,0,1,K70,-0.226885,0.429764,0.028175,0.066736,21.333275,0,0,21.98928917117495,1,0.0024451448633520125,0.5623867793851106
600240,2009,13.122363377404328,0,1,K70,1.26838,0.69003,0.022723,0.02318,45.20515,0,1,22.621781476353274,1,0.002005134537656321,0.7399499587530517
600240,2010,13.122363377404328,0,0,K70,0.858955,0.718473,0.037019,0.144661,17.204446,0,1,22.853137515519276,1,0.0016587125166009058,0.7842253396421315
600240,2006,12.611537753638338,0,0,K70,74.473813,0.471393,0.085366,0.006711,20.013926,0,1,21.048906977011338,1,0.0052181949596725955,0.6617121259503507
600240,2007,12.89921982609012,0,0,K70,-0.384065,0.349139,0.066746,1.589811,47.214773,0,1,21.792440688384612,1,0.0025114122757566347,0.3332936803765514
600240,2004,12.611537753638338,0,0,K70,-0.065748,0.200619,0.016068,0.209972,57.324661,0,4,20.614613865051382,1,0.014846569076808635,0.615757743916416
600240,2012,13.304684934198283,0,1,K70,-0.348503,0.700747,0.024013,0.076169,30.551148,0,1,23.04196076343527,1,0.002820354567587254,0.7174412995735797
600240,2013,13.592367006650065,0,1,K70,0.784392,0.74895,0.039795,0.13382,11.628295,0,6,23.3431896829018,1,0.0015294381849324684,0.6564255784160928
600240,2015,13.764217263576723,0,1,K70,0.701726,0.773475,0.047332,0.191742,24.379566,0,1,23.732066479029694,1,0.0033247466567840685,0.3092239372737017
600240,2016,13.815510557964274,0,1,K70,0.111434,0.709513,0.061064,0.233988,12.600037,0,4,23.69361587131226,1,0.005403702730214962,0.21658823164222624
600241,2002,12.611537753638338,0,0,F51,0.187798,0.385014,0.052472,0.056422,38.494753,1,3,20.321873282771318,1,0.011688824461600838,0.5534160367613832
600241,2003,12.611537753638338,0,0,F51,-0.047523,0.371431,0.039984,0.051494,30.023506,1,3,20.350240269125923,1,0.01341106870823169,0.4693746323633225
600241,2004,12.611537753638338,0,0,F51,0.033158,0.365542,0.036389,0.05318,27.117621,1,4,20.39272834118087,1,0.01174574066594178,0.3926440426876764
600241,2005,12.611537753638338,0,0,F51,0.097502,0.383202,0.022519,0.123397,30.756431,1,2,20.537315874643497,1,0.01184400549188588,0.4444066916033752
600241,2008,12.611537753638338,0,1,F51,-0.195009,0.640419,-0.005968,-0.026073,-82.697241,1,0,21.120952686011236,0,0.010284045569691251,0.7263962645453739
600241,2009,12.611537753638338,0,1,F51,-0.090004,0.662837,0.001534,-0.008267,566.955644,1,1,21.177023875782677,1,0.005402610224044251,0.6279630833270887
600241,2006,12.611537753638338,0,0,F51,0.080497,0.413668,0.017523,0.067923,36.369152,1,1,20.653685830558064,1,0.014051690605736576,0.6376708397372458
600241,2007,12.611537753638338,0,0,F51,0.061981,0.456856,0.014017,0.00475,87.934109,1,1,20.734937926306515,1,0.014982192528160142,0.5719769700544766
600241,2010,12.611537753638338,0,0,F51,0.427314,0.588804,0.012236,0.03043,84.297099,1,1,21.008499434077446,1,0.004226803361641529,0.4554962208370066
600241,2011,13.122363377404328,0,1,F51,-0.213466,0.610342,0.020915,0.079583,31.064376,1,0,21.138872583679852,1,0.0038816758754537405,0.4404753377287665
600241,2012,13.122363377404328,0,1,F51,-0.044539,0.551547,0.033938,0.017002,20.574158,1,1,21.015197521243408,1,0.004937464067664021,0.28068905558550233
600241,2013,13.122363377404328,0,1,F51,0.009436,0.619785,0.027855,0.102481,23.081894,1,6,21.27782861648217,1,0.004336384841930996,0.5460554614293569
600241,2015,13.458835614025542,0,1,F51,0.089197,0.655844,0.000906,0.455531,1751.031003,1,1,21.48997804407751,1,0.013973072142892961,0.1558695878696714
600241,2016,13.458835614025542,0,1,F51,0.065663,0.700253,-0.032737,-0.101037,-48.836961,1,4,21.521621385490313,0,0.02086539308402877,0.13799028018806572
600242,2011,13.304684934198283,0,1,G55,0.249357,0.800425,0.01964,0.23572,53.451352,0,0,21.430455832512756,1,0.03505588554589997,0.058924440447510815
600242,2010,12.89921982609012,0,0,G55,6.731799,0.738441,0.028059,-30.597921,58.011976,0,1,20.948331024734017,1,0.040988748358352686,0.022717926000824232
600242,2003,12.89921982609012,0,0,G55,1.109495,0.45294,0.011093,0.101007,77.270728,0,3,20.72654091601533,1,0.03283120263697195,0.30372060255678385
600242,2004,12.765688433465597,0,0,G55,-0.408771,0.556263,-0.13641,-0.249708,-4.029535,0,4,20.64857350922869,0,0.030145337191171517,0.5046900477625951
600242,2002,12.765688433465597,0,0,G55,0.668964,0.337522,0.010791,0.009768,163.081452,0,3,20.43888606429565,1,0.026632475605104424,0.1557430513469987
600242,2012,13.304684934198283,0,1,G55,0.357027,0.831932,0.005423,0.030208,120.930025,0,1,21.632036374911273,1,0.03900882170007107,0.0866348459179995
600242,2013,13.304684934198283,0,1,G55,-0.187955,0.864294,-0.035907,-0.211181,-17.318763,0,6,21.608695394372393,0,0.03960717229704504,0.11077744062409021
600242,2015,13.815510557964274,0,1,G55,0.363829,0.942854,0.013402,-3.723011,182.739784,0,1,21.261886859362605,1,0.031203372279546827,0.15420405683086608
600243,2004,12.70076888736628,0,0,C34,0.097591,0.485434,0.012777,0.024707,60.429745,1,4,20.567663573247536,1,0.018103327686662108,0.5791034102021868
600243,2005,12.669806661762314,0,0,C34,0.202258,0.496722,0.010676,0.036854,53.405759,1,2,20.626036133354507,1,0.017633591750486097,0.5588560129366223
600243,2006,12.611537753638338,0,0,C34,0.278004,0.517406,0.015556,0.04568,50.024997,1,1,20.712669293362765,1,0.02204568241598254,0.5539163216723872
600243,2002,12.611537753638338,0,0,C34,0.243474,0.434959,0.019283,0.012474,96.929863,1,3,20.4035188146122,1,0.019063587788347477,0.5263692612533047
600243,2003,12.730801174465157,0,0,C34,0.153124,0.453873,0.015359,0.047246,73.710091,1,3,20.48372845118194,1,0.020102510858211232,0.5644120708718826
600243,2009,12.611537753638338,0,1,C34,-0.074521,0.528399,0.010518,0.494546,130.930107,1,1,21.1929492899412,1,0.01563241421410029,0.376922762086713
600243,2010,12.611537753638338,0,0,C34,0.090222,0.49586,0.013714,0.041989,101.158669,1,1,21.16736057586079,1,0.018915216986962854,0.4143961901528346
600243,2011,12.765688433465597,0,1,C34,0.111493,0.590485,0.006981,0.069732,100.119801,1,0,21.44264849341711,1,0.01869612653415807,0.40164417394055607
600243,2007,12.611537753638338,0,0,C34,0.2767,0.59961,0.030368,0.023588,70.792642,1,1,20.92272110889875,1,0.018175658907180696,0.48355219591428544
600243,2008,12.611537753638338,0,1,C34,0.200998,0.603417,0.023281,0.032621,33.862921,1,0,20.964375898768726,1,0.019004260984329814,0.5063336316371527
600243,2012,13.253391639810733,0,1,C34,-0.015108,0.615943,-0.024931,-0.059337,-25.503542,1,1,21.44566080876764,0,0.02037011522792381,0.4154164074701682
600243,2013,13.253391639810733,0,1,C34,-0.039436,0.64503,0.004396,0.012642,162.810271,1,6,21.536979372577534,1,0.021431261801085833,0.39949471792041563
600243,2014,13.38472764187182,0,1,C34,0.02804,0.646799,-0.00176,0.031516,-442.400579,1,4,21.573005733135506,0,0.02188723585202565,0.42114575178539826
600243,2015,13.38472764187182,0,1,C34,0.029076,0.426761,0.009174,1.321482,218.958059,1,1,21.930948017322603,1,0.013548353859229178,0.32699071219982023
600243,2016,13.38472764187182,0,1,C34,-0.174379,0.380967,-0.016733,-0.030193,-87.471272,1,4,21.82343298153265,0,0.018677652116366995,0.5118048063167904
600246,2002,13.017002861746503,0,0,K70,2.473658,0.793202,0.0109,0.017602,158.439817,0,3,21.21150051177399,1,5.41449436523326e-4,0.7762419395504739
600246,2003,13.122363377404328,0,0,K70,0.938334,0.794047,0.034328,0.186611,13.103945,0,3,21.386698166424825,1,6.110142193710582e-4,0.7702726790828847
600246,2004,13.122363377404328,0,0,K70,-0.003757,0.753028,0.031859,0.122417,15.012623,0,4,21.320554640969657,1,0.0017762102112895614,0.6251661346084908
600246,2008,13.652991628466498,0,1,K70,1.22437,0.54962,0.107525,0.257964,5.239628,0,0,22.722739178541534,1,0.004547930233518534,0.6469134555853829
600246,2009,13.592367006650065,0,1,K70,-0.490984,0.648225,0.040853,0.004684,29.458716,0,1,22.974511988090025,1,0.0038083719996044505,0.6181085743621363
600246,2010,14.151982794585487,0,0,K70,0.448218,0.694689,0.05179,0.085051,12.728116,0,1,23.19779815723902,1,0.0013014417083839075,0.512070585875098
600246,2012,14.279244574196415,0,1,K70,-0.155221,0.62541,0.04315,0.065871,9.769036,0,1,23.097800075818995,1,0.0018105089726952967,0.42261848545009895
600246,2013,14.357834848789636,0,1,K70,-0.189478,0.647301,0.044714,0.044945,7.009669,0,6,23.201982357689765,1,9.605197097472073e-4,0.5119070971449166
600246,2014,14.759416456871403,0,1,K70,-0.420603,0.732098,0.007466,-0.093624,60.310993,0,4,23.378675619855002,1,0.0011928846884758596,0.7156345973828777
600246,2015,14.759416456871403,0,1,K70,0.370001,0.766289,-0.042225,-0.162131,-15.700288,0,1,23.338315705631643,0,9.281872045137665e-4,0.7301669061677596
600246,2016,14.669925886120343,0,1,K70,-0.108052,0.517399,0.006865,1.145441,124.116583,0,4,23.37655765939521,1,0.002092644299290757,0.6111933781774256
600247,2003,12.611537753638338,0,0,F52,0.511347,0.322722,0.035147,0.035311,36.636679,0,3,20.15790563835637,1,0.02927763377966059,0.12291264192866524
600247,2007,12.89921982609012,0,0,F52,0.167847,0.28205,0.023374,-0.001874,197.147672,0,1,20.33052439474708,1,0.023923814741296966,0.007806825822670022
600247,2009,13.122363377404328,0,1,F52,-0.187179,0.264022,0.019134,-0.006038,166.255102,0,1,20.332539637713175,1,0.027905368059341015,0.01657470669898669
600247,2010,13.122363377404328,0,0,F52,0.348818,0.483487,0.003047,0.0228,648.146306,0,1,20.709182778566806,1,0.017873945152131886,0.30303509095237036
600247,2011,13.122363377404328,0,1,F52,0.314494,0.636606,0.001784,-0.01536,624.958313,0,0,21.04531786388115,1,0.008275841491356385,0.2212471498369308
600247,2002,12.611537753638338,0,0,F52,0.249922,0.365861,0.046064,0.052119,55.180812,0,3,20.1890183423265,1,0.021550357035748258,0.18798791140864196
600247,2004,12.611537753638338,0,0,F52,0.363838,0.445966,0.057012,0.098162,22.045322,0,4,20.45239973997401,1,0.017209517412490796,0.382687934678019
600247,2013,13.122363377404328,1,1,F51,-0.760789,0.655808,-0.134803,-0.260888,-10.159567,0,6,20.841712766842903,0,0.017069704096931343,0.0017287839780935385
600247,2014,13.304684934198283,1,1,F51,-0.731094,0.943123,-0.347615,-0.871652,-5.390671,0,4,20.589002123440395,0,0.005950831374198382,0.0017485216215775078
600247,2015,13.997832114758229,1,1,F51,43.356572,0.897209,0.030649,1.083475,248.42293,0,1,20.731243558137272,1,0.0047142252593642886,0.02549100863350087
600247,2016,13.997832114758229,1,1,F51,-0.199692,0.911371,-0.220349,-0.193037,-23.707823,0,4,20.665005885236326,0,0.004986963325692374,0.24534801529278705
600248,2002,12.577636201962656,0,0,A01,0.010121,0.416566,0.022358,0.056422,75.73225,1,3,20.6726333139908,1,0.010817757130886216,0.13812578316240345
600248,2003,13.081541382884074,0,0,A01,0.356683,0.477675,0.007706,0.041219,105.847274,1,3,20.823665937462277,1,0.015227820709077543,0.23499068425546077
600248,2004,13.081541382884074,1,0,A01,-0.070002,0.559299,-0.133552,-0.223863,-3.399021,1,4,20.74016408591027,0,0.02072876598255793,0.2987197944479436
600248,2008,12.611537753638338,0,1,A01,7.399268,0.746798,0.03781,28.151282,27.087427,1,0,21.306137690592582,1,0.006893615166960756,0.4065730594223263
600248,2009,12.611537753638338,0,1,E49,3.700935,0.720859,0.04438,0.32628,45.409006,1,1,21.490988442636908,1,0.016402588960385572,0.4762751917675751
600248,2010,12.706847933442663,0,0,E49,0.162957,0.728246,0.05137,0.209101,40.783541,1,1,21.707684358071756,1,0.019116162072532,0.47004196856042324
600248,2011,12.706847933442663,0,1,E49,0.184225,0.720714,0.050936,0.224818,19.618394,1,0,21.88313504725199,1,0.021213242948826216,0.5759609378776067
